0.00000000000006010285,0.00000000000006931683,-0.00000000000001337759,0.00000000000013073043,0.00000000000015902773,0.00000000000034031935,0.00000000000006964452,0.00000000000017460282,-0.00000000000001272222,0,-0.00000000000006230036,-0.00000000000027857808
-1.00311576388553,0.989262443407874,1.47081218822895,2.8468910643294,5.43978611131675,3.34661929745728,3.96897382551054,0.499728136898149,-0.00000557282341267461,-0.00000557284681504168,-1.00311576388621,-0.989262443407557
-2.01972895166834,1.96211696894674,2.77814707967798,5.16960732491217,10.1556331460227,5.66356001935057,7.37748650128108,0.493953116973274,0.0000123331868002454,0.0000123336179149257,-2.01972895167099,-1.96211696894425
-3.02087623962162,2.8894759189373,3.32811096127005,6.0763967166562,13.0990321626512,5.16236719371327,9.77092116763227,-0.914029555225015,-0.00000063950573465171,-0.00000063958145575657,-3.02087623962176,-2.88947591893753
-3.99762267516873,3.76423422560202,4.05248021816973,6.99867874328789,16.0082051713744,4.73147968079276,11.9557255035682,-2.26719854421512,0.00000787527395927424,0.00000787745045799936,-3.99762267516992,-3.76423422560113
-4.93262949547942,4.57368518017914,4.84953830898615,7.88297932672339,18.7442367971534,4.26251172798514,13.8946990691466,-3.62046705994293,0.00000673178349691315,0.00000673529106081581,-4.93262949548029,-4.57368518017853
-5.8075547832674,5.30669296878587,5.65472391670235,8.74381400582481,21.2409156014486,3.78300253001821,15.5861918402039,-4.96081133371591,0.00000152844667051104,0.00000152974726942269,-5.80755478326756,-5.30669296878604
-6.60329446224129,5.9534255364715,6.40888696072232,9.60281881321182,23.4425917285732,3.333850384532,17.0337066575855,-6.26896672421846,0.0000163242812172046,0.0000163446647893828,-6.60329446224586,-5.95342553646683
-7.30056077975509,6.50538707745914,7.05424503648706,10.4838719978578,25.2956579397203,2.95894088114652,18.2414099551168,-7.52493374518618,-0.0000230118610667068,-0.000023050558813587,-7.3005607797639,-6.50538707744948
-7.88034263170135,6.9554741999976,7.5224956917217,11.4101009626729,26.7363316716218,2.70147922827463,19.2138365099821,-8.70862126620256,0.00000382974432244269,0.000003837801619433,-7.88034263170173,-6.95547419999752
-8.32504528533532,7.29801095558719,7.74420043684812,12.4048390797067,27.697561986547,2.60293618650234,19.9533614464612,-9.80190298377981,-0.00000070550893697354,-0.00000070724608835204,-8.32504528533541,-7.29801095558736
-8.61958981973896,7.5287069968077,7.64711635514357,13.4854098430983,28.105784367275,2.69336512979169,20.4586679934148,-10.792044729669,-0.0000001234713403811,-0.00000012380528825418,-8.61958981973908,-7.5287069968079
-8.75211724982404,7.64477879573996,7.14568005322471,14.6669852959566,27.8647330137332,2.99840644046871,20.7190529595989,-11.6685788562831,-0.00000000590693221062,-0.00000000592343583659,-8.75211724982412,-7.64477879574019
-8.71762341624168,7.6447750433433,6.18407752033987,15.9539471534761,26.9147037471416,3.52293724137039,20.7306262261376,-12.4310099126886,-0.0000000043307643981,-0.00000000434237662669,-8.71762341624183,-7.64477504334355
-8.52250232899347,7.52869578899357,4.80780088114241,17.3448829819194,25.33572470252,4.26078875300107,20.5279238068977,-13.08409424172,-0.00000009662676069072,-0.00000009686335099156,-8.52250232899359,-7.52869578899377
-8.17882207287212,7.29799244055543,3.07364069652385,18.8332201870864,23.2286226026611,5.19605092084506,20.1549818267233,-13.6371693371517,-0.00000055254042786469,-0.00000055369589886596,-8.17882207287223,-7.29799244055563
-7.70140864550839,6.95544862215158,1.03423136757233,20.4036612367985,20.6824464664799,6.2965651979648,19.6482155045405,-14.1070956722867,0.00000299957132256302,0.00000300459809845609,-7.70140864550869,-6.95544862215167
-7.10655238196393,6.50535474078651,-1.26286036360656,22.0410573303648,17.7768030126333,7.53079753907962,19.0396579979331,-14.5102647166464,-0.0000431393843452145,-0.0000431934426117901,-7.1065523819947,-6.50535474075211
-6.41134946699762,5.95338666418842,-3.7747876720162,23.7268716856824,14.596515094296,8.86191769489403,18.3712893258916,-14.8649664747507,-0.00011961015773497,-0.000119713764496416,-6.41134946723499,-5.95338666392414
-5.63280378199405,5.30664963604687,-6.44444118918361,25.4441730473845,11.2436595277108,10.2546191641718,17.6881421853434,-15.1895148088374,0.000420448607659572,0.00042067785670266,-5.63280378494239,-5.30664963280166
-4.78683127540307,4.57366876216194,-9.22122147525301,27.1802302075302,7.82289915138812,11.6753769870531,17.0453400834487,-15.5036879492439,0.0145622616013081,0.0145666976628264,-4.7868314303714,-4.57366891028955
-3.88802426976873,3.76412718247601,-11.9854213375148,28.9267771139395,4.49859847471617,13.0911095677284,16.4824863573478,-15.8371522069875,-0.0225630243627621,-0.022566287568988,-3.88802457170647,-3.76412747484851
-2.94990383368166,2.88945007498816,-15.5924022118319,30.2402115407606,0.89910384718073,14.767824126799,16.492215672218,-15.471692330732,0.0137705878508594,0.0137713289105776,-2.94990391895673,-2.88945015852178
-1.98389071588081,1.96209316586323,-19.661611301212,31.3361932963625,-2.75299714996898,16.7427178616477,16.9091483184542,-14.5929471342375,0.015420856404498,0.0154210585065512,-1.98389078776364,-1.96209323695756
-0.993226948047031,0.989304525456427,-24.7216582728089,31.316635980425,-8.30397935988131,16.6879293387014,16.4184537039256,-14.6279349102026,0.0446904894081347,0.0446905423450304,-0.993227250214174,-0.989304826430848
0.0000619594655225577,-0.0000619594606477504,-30.1101345302198,31.0381996320685,-14.3978597420459,16.2160918636911,15.7122747881738,-14.8221077683773,-0.00000000000001272222,-0.00000000000006354175,0.0000619594654255989,0.0000619594604257669
